"Area","Year","Month","TM"
"V",1974,"01",-0.4
"V",1974,"02",-1.1
"V",1974,"03",1.7
"V",1974,"04",2.6
"V",1974,"05",6.7
"V",1974,"06",9.2
"V",1974,"07",12.2
"V",1974,"08",13.6
"V",1974,"09",9.5
"V",1974,"10",-0.2
"V",1974,"11",0.1
"V",1974,"12",-1.2
"V",1975,"01",-0.3
"V",1975,"02",-2.5
"V",1975,"03",-0.8
"V",1975,"04",2.6
"V",1975,"05",7.8
"V",1975,"06",9.3
"V",1975,"07",12.8
"V",1975,"08",12.5
"V",1975,"09",12.2
"V",1975,"10",4.2
"V",1975,"11",-0.5
"V",1975,"12",-3.6
"V",1976,"01",-3.5
"V",1976,"02",-1.8
"V",1976,"03",-1.4
"V",1976,"04",2.7
"V",1976,"05",8.5
"V",1976,"06",12.5
"V",1976,"07",13.6
"V",1976,"08",10.3
"V",1976,"09",7.9
"V",1976,"10",7.4
"V",1976,"11",-0.1
"V",1976,"12",-5.2
"V",1977,"01",-2.9
"V",1977,"02",-0.9
"V",1977,"03",2.9
"V",1977,"04",1.5
"V",1977,"05",7.1
"V",1977,"06",10.4
"V",1977,"07",12.4
"V",1977,"08",11
"V",1977,"09",8.1
"V",1977,"10",7.7
"V",1977,"11",-0.2
"V",1977,"12",-1.4
"V",1978,"01",-4
"V",1978,"02",-3.9
"V",1978,"03",0.1
"V",1978,"04",2
"V",1978,"05",5.8
"V",1978,"06",10
"V",1978,"07",11.5
"V",1978,"08",11.2
"V",1978,"09",8.9
"V",1978,"10",5.1
"V",1978,"11",0.7
"V",1978,"12",-1.8
"V",1979,"01",-6.3
"V",1979,"02",-2.3
"V",1979,"03",0.7
"V",1979,"04",0.8
"V",1979,"05",7.2
"V",1979,"06",11.2
"V",1979,"07",11.8
"V",1979,"08",11.3
"V",1979,"09",9.7
"V",1979,"10",7.5
"V",1979,"11",-1.1
"V",1979,"12",-0.8
"V",1980,"01",-5.3
"V",1980,"02",-1.5
"V",1980,"03",0
"V",1980,"04",0.3
"V",1980,"05",5.7
"V",1980,"06",9.2
"V",1980,"07",10.8
"V",1980,"08",13.7
"V",1980,"09",11
"V",1980,"10",4.3
"V",1980,"11",-0.6
"V",1980,"12",-4.9
"V",1981,"01",-6.7
"V",1981,"02",-5.9
"V",1981,"03",2.3
"V",1981,"04",4.7
"V",1981,"05",7.7
"V",1981,"06",11.3
"V",1981,"07",11.6
"V",1981,"08",12.8
"V",1981,"09",10.4
"V",1981,"10",5.2
"V",1981,"11",-0.6
"V",1981,"12",-4.1
"V",1982,"01",-2.8
"V",1982,"02",-3.6
"V",1982,"03",-1.2
"V",1982,"04",1.7
"V",1982,"05",8.4
"V",1982,"06",12.6
"V",1982,"07",14.7
"V",1982,"08",12.5
"V",1982,"09",12.3
"V",1982,"10",5.6
"V",1982,"11",2.6
"V",1982,"12",-1.9
"V",1983,"01",-1
"V",1983,"02",-5.9
"V",1983,"03",0.7
"V",1983,"04",4.5
"V",1983,"05",6.8
"V",1983,"06",11.7
"V",1983,"07",17
"V",1983,"08",13.1
"V",1983,"09",10.4
"V",1983,"10",6.3
"V",1983,"11",0.4
"V",1983,"12",-2.5
"V",1984,"01",-3.7
"V",1984,"02",-5.7
"V",1984,"03",-2.8
"V",1984,"04",1.7
"V",1984,"05",5.7
"V",1984,"06",10
"V",1984,"07",12.9
"V",1984,"08",12.3
"V",1984,"09",8.1
"V",1984,"10",6.6
"V",1984,"11",3.8
"V",1984,"12",-1.9
"V",1985,"01",-8.2
"V",1985,"02",-3.8
"V",1985,"03",-1.3
"V",1985,"04",2.9
"V",1985,"05",8.5
"V",1985,"06",9.2
"V",1985,"07",14.4
"V",1985,"08",12.5
"V",1985,"09",11.5
"V",1985,"10",6.2
"V",1985,"11",-2.6
"V",1985,"12",0.3
"V",1986,"01",-4.2
"V",1986,"02",-8.3
"V",1986,"03",0
"V",1986,"04",2.3
"V",1986,"05",10
"V",1986,"06",11.1
"V",1986,"07",12.6
"V",1986,"08",12.8
"V",1986,"09",10.2
"V",1986,"10",7
"V",1986,"11",1.7
"V",1986,"12",-2.5
"V",1987,"01",-7.1
"V",1987,"02",-2.2
"V",1987,"03",-3.8
"V",1987,"04",4.4
"V",1987,"05",4.9
"V",1987,"06",9.5
"V",1987,"07",13.4
"V",1987,"08",12.4
"V",1987,"09",12.6
"V",1987,"10",7.4
"V",1987,"11",0.9
"V",1987,"12",-0.8
"V",1988,"01",0.1
"V",1988,"02",-3
"V",1988,"03",-2.2
"V",1988,"04",4.5
"V",1988,"05",9.3
"V",1988,"06",10.4
"V",1988,"07",13.8
"V",1988,"08",13.2
"V",1988,"09",9.5
"V",1988,"10",8
"V",1988,"11",-0.9
"V",1988,"12",-1.5
"V",1989,"01",-1.4
"V",1989,"02",0.1
"V",1989,"03",3.2
"V",1989,"04",3.1
"V",1989,"05",8.6
"V",1989,"06",9.6
"V",1989,"07",13.3
"V",1989,"08",12.8
"V",1989,"09",9.8
"V",1989,"10",6.5
"V",1989,"11",-0.2
"V",1989,"12",-0.7
"V",1990,"01",-2.1
"V",1990,"02",1.5
"V",1990,"03",2.5
"V",1990,"04",2.3
"V",1990,"05",9.6
"V",1990,"06",10.6
"V",1990,"07",13.3
"V",1990,"08",13.8
"V",1990,"09",8.8
"V",1990,"10",8.2
"V",1990,"11",0.1
"V",1990,"12",-4.7
"V",1991,"01",-2.7
"V",1991,"02",-4.9
"V",1991,"03",3.4
"V",1991,"04",2
"V",1991,"05",4.3
"V",1991,"06",10.2
"V",1991,"07",14.9
"V",1991,"08",14.2
"V",1991,"09",12.2
"V",1991,"10",4.8
"V",1991,"11",0.3
"V",1991,"12",-3.8
"V",1992,"01",-3.1
"V",1992,"02",-2.2
"V",1992,"03",0.4
"V",1992,"04",3.2
"V",1992,"05",10
"V",1992,"06",11.2
"V",1992,"07",14.5
"V",1992,"08",16.4
"V",1992,"09",10.5
"V",1992,"10",3.9
"V",1992,"11",3
"V",1992,"12",-2
"V",1993,"01",-0.6
"V",1993,"02",-3
"V",1993,"03",-1
"V",1993,"04",5.2
"V",1993,"05",10.3
"V",1993,"06",11.9
"V",1993,"07",12
"V",1993,"08",13.2
"V",1993,"09",9.1
"V",1993,"10",5.5
"V",1993,"11",-1.3
"V",1993,"12",-1
"V",1994,"01",-1.8
"V",1994,"02",-2.6
"V",1994,"03",4.1
"V",1994,"04",2.5
"V",1994,"05",8.9
"V",1994,"06",12.1
"V",1994,"07",16.3
"V",1994,"08",14.7
"V",1994,"09",10.3
"V",1994,"10",5.7
"V",1994,"11",4.4
"V",1994,"12",-0.8
"V",1995,"01",-4.8
"V",1995,"02",0.1
"V",1995,"03",-1.8
"V",1995,"04",3.9
"V",1995,"05",8.3
"V",1995,"06",9.4
"V",1995,"07",15.9
"V",1995,"08",12.2
"V",1995,"09",7.6
"V",1995,"10",9.1
"V",1995,"11",-0.2
"V",1995,"12",-2.9
"V",1996,"01",-2
"V",1996,"02",-4.6
"V",1996,"03",-2
"V",1996,"04",4.1
"V",1996,"05",8.3
"V",1996,"06",12.2
"V",1996,"07",12.5
"V",1996,"08",12.1
"V",1996,"09",6.6
"V",1996,"10",5.3
"V",1996,"11",0.9
"V",1996,"12",-3.2
"V",1997,"01",-2
"V",1997,"02",-0.4
"V",1997,"03",2.3
"V",1997,"04",1.8
"V",1997,"05",8.6
"V",1997,"06",11.1
"V",1997,"07",11.9
"V",1997,"08",14.3
"V",1997,"09",11.8
"V",1997,"10",5.4
"V",1997,"11",1.6
"V",1997,"12",-0.9
"V",1998,"01",-1.9
"V",1998,"02",0.7
"V",1998,"03",-0.2
"V",1998,"04",3.7
"V",1998,"05",9.3
"V",1998,"06",12.6
"V",1998,"07",13.7
"V",1998,"08",13.9
"V",1998,"09",9.3
"V",1998,"10",5.2
"V",1998,"11",-2.8
"V",1998,"12",-2.8
"V",1999,"01",-1.4
"V",1999,"02",-5.4
"V",1999,"03",1
"V",1999,"04",3.8
"V",1999,"05",10.2
"V",1999,"06",10.6
"V",1999,"07",14
"V",1999,"08",13.4
"V",1999,"09",12.2
"V",1999,"10",6.4
"V",1999,"11",-1.3
"V",1999,"12",-3
"V",2000,"01",-4.4
"V",2000,"02",-1.6
"V",2000,"03",0.6
"V",2000,"04",5.3
"V",2000,"05",10.4
"V",2000,"06",13.7
"V",2000,"07",11.1
"V",2000,"08",14.5
"V",2000,"09",10.7
"V",2000,"10",6.9
"V",2000,"11",1.6
"V",2000,"12",0.5
"V",2001,"01",-2.4
"V",2001,"02",-1.7
"V",2001,"03",2.6
"V",2001,"04",2
"V",2001,"05",11
"V",2001,"06",10.4
"V",2001,"07",14
"V",2001,"08",14.7
"V",2001,"09",6.8
"V",2001,"10",9.6
"V",2001,"11",-0.7
"V",2001,"12",-5.3
"V",2002,"01",-2.9
"V",2002,"02",0.7
"V",2002,"03",2.4
"V",2002,"04",3.5
"V",2002,"05",9.2
"V",2002,"06",14.4
"V",2002,"07",13.6
"V",2002,"08",13.1
"V",2002,"09",8.2
"V",2002,"10",5.9
"V",2002,"11",3
"V",2002,"12",-0.3
"V",2003,"01",-4.2
"V",2003,"02",-6.1
"V",2003,"03",2.2
"V",2003,"04",3.5
"V",2003,"05",10.6
"V",2003,"06",16.9
"V",2003,"07",14.7
"V",2003,"08",17.5
"V",2003,"09",9.9
"V",2003,"10",2.7
"V",2003,"11",2.9
"V",2003,"12",-1.5
"V",2004,"01",-4.2
"V",2004,"02",-2.3
"V",2004,"03",-0.2
"V",2004,"04",4.3
"V",2004,"05",6.9
"V",2004,"06",11.6
"V",2004,"07",13.3
"V",2004,"08",14.1
"V",2004,"09",10.4
"V",2004,"10",8.1
"V",2004,"11",0.3
"V",2004,"12",-2.4
"V",2005,"01",-4.8
"V",2005,"02",-6.7
"V",2005,"03",0.3
"V",2005,"04",4.4
"V",2005,"05",9.4
"V",2005,"06",13.1
"V",2005,"07",13.4
"V",2005,"08",11.3
"V",2005,"09",10.9
"V",2005,"10",7.6
"V",2005,"11",-0.1
"V",2005,"12",-5
"V",2006,"01",-5.2
"V",2006,"02",-4.1
"V",2006,"03",-1.8
"V",2006,"04",4.1
"V",2006,"05",8.8
"V",2006,"06",12.8
"V",2006,"07",17.2
"V",2006,"08",10
"V",2006,"09",13.1
"V",2006,"10",9.1
"V",2006,"11",3
"V",2006,"12",-0.2
"V",2007,"01",-0.2
"V",2007,"02",0
"V",2007,"03",1
"V",2007,"04",8.6
"V",2007,"05",10.2
"V",2007,"06",13
"V",2007,"07",13.7
"V",2007,"08",12.8
"V",2007,"09",8.1
"V",2007,"10",5.2
"V",2007,"11",-0.8
"V",2007,"12",-2.7
"V",2008,"01",-0.5
"V",2008,"02",-0.4
"V",2008,"03",-0.7
"V",2008,"04",2.9
"V",2008,"05",10.4
"V",2008,"06",13.1
"V",2008,"07",13.3
"V",2008,"08",13.8
"V",2008,"09",8.6
"V",2008,"10",6.8
"V",2008,"11",1.2
"V",2008,"12",-2.7
"V",2009,"01",-4.7
"V",2009,"02",-4
"V",2009,"03",-0.9
"V",2009,"04",6.4
"V",2009,"05",10.7
"V",2009,"06",11.4
"V",2009,"07",14.1
"V",2009,"08",15.4
"V",2009,"09",11.4
"V",2009,"10",5.3
"V",2009,"11",3.1
"V",2009,"12",-3.4
"V",2010,"01",-5.5
"V",2010,"02",-3.3
"V",2010,"03",-0.4
"V",2010,"04",4.7
"V",2010,"05",6.8
"V",2010,"06",12.3
"V",2010,"07",15.6
"V",2010,"08",12.6
"V",2010,"09",8.9
"V",2010,"10",5
"V",2010,"11",1
"V",2010,"12",-4.2
"V",2011,"01",-3.1
"V",2011,"02",-1.1
"V",2011,"03",1.9
"V",2011,"04",7.1
"V",2011,"05",10.2
"V",2011,"06",12.1
"V",2011,"07",11.9
"V",2011,"08",15.1
"V",2011,"09",12.3
"V",2011,"10",5.8
"V",2011,"11",4.1
"V",2011,"12",-1.2
"V",2012,"01",-3.5
"V",2012,"02",-7.7
"V",2012,"03",3.1
"V",2012,"04",4.1
"V",2012,"05",9.6
"V",2012,"06",13.4
"V",2012,"07",13.9
"V",2012,"08",15.3
"V",2012,"09",10.5
"V",2012,"10",6.7
"V",2012,"11",2.9
"V",2012,"12",-2.7
"V",2013,"01",-2.9
"V",2013,"02",-6
"V",2013,"03",-0.9
"V",2013,"04",4.9
"V",2013,"05",7
"V",2013,"06",11.3
"V",2013,"07",15.8
"V",2013,"08",14.3
"V",2013,"09",10.3
"V",2013,"10",7.5
"V",2013,"11",0.2
"V",2013,"12",-0.3
"V",2014,"01",-0.4
"V",2014,"02",0.1
"V",2014,"03",2.7
"V",2014,"04",5.8
"V",2014,"05",7.9
"V",2014,"06",12.9
"V",2014,"07",13.5
"V",2014,"08",11.6
"V",2014,"09",10.6
"V",2014,"10",8.2
"V",2014,"11",5
"V",2014,"12",-0.7
"V",2015,"01",-2.1
"V",2015,"02",-3.6
"V",2015,"03",1.2
"V",2015,"04",4.5
"V",2015,"05",9.3
"V",2015,"06",13.2
"V",2015,"07",17.5
"V",2015,"08",16
"V",2015,"09",8.8
"V",2015,"10",5.8
"V",2015,"11",4.1
"V",2015,"12",1.8
"V",2016,"01",-1.6
"V",2016,"02",-0.1
"V",2016,"03",0
"V",2016,"04",5.1
"V",2016,"05",8.3
"V",2016,"06",12.4
"V",2016,"07",14.9
"V",2016,"08",14.2
"V",2016,"09",12.3
"V",2016,"10",5.2
"V",2016,"11",1.6
"V",2016,"12",-0.7
"V",2017,"01",-5.9
"V",2017,"02",0.5
"V",2017,"03",3.7
"V",2017,"04",3.7
"V",2017,"05",9.9
"V",2017,"06",15.2
"V",2017,"07",14.4
"V",2017,"08",15.3
"V",2017,"09",8
"V",2017,"10",7.3
"V",2017,"11",0.3
"V",2017,"12",-3
"V",2018,"01",-0.5
"V",2018,"02",-6.1
"V",2018,"03",0
"V",2018,"04",8.1
"V",2018,"05",11.1
"V",2018,"06",13.4
"V",2018,"07",15.7
"V",2018,"08",15.9
"V",2018,"09",12.1
"V",2018,"10",8
"V",2018,"11",3.2
"V",2018,"12",-1.2
"V",2019,"01",-5.3
"V",2019,"02",0.1
"V",2019,"03",1.7
"V",2019,"04",5
"V",2019,"05",5.7
"V",2019,"06",16.2
"V",2019,"07",15.4
"V",2019,"08",14.6
"V",2019,"09",10.7
"V",2019,"10",8.7
"V",2019,"11",1.7
"V",2019,"12",-0.2
"V",2020,"01",-0.6
"V",2020,"02",0.7
"V",2020,"03",0.7
"V",2020,"04",7.4
"V",2020,"05",9
"V",2020,"06",11.8
"V",2020,"07",14.9
"V",2020,"08",15.1
"V",2020,"09",11.5
"V",2020,"10",5.3
"V",2020,"11",3.5
"V",2020,"12",-1.5
"V",2021,"01",-4.9
"V",2021,"02",0.4
"V",2021,"03",0.1
"V",2021,"04",2.4
"V",2021,"05",6.6
"V",2021,"06",14.9
"V",2021,"07",13.9
"V",2021,"08",12.5
"V",2021,"09",12.1
"V",2021,"10",6.1
"V",2021,"11",1.1
"V",2021,"12",-1.5
"V",2022,"01",-2.2
"V",2022,"02",-1.2
"V",2022,"03",1.7
"V",2022,"04",4.2
"V",2022,"05",11.2
"V",2022,"06",15.2
"V",2022,"07",16.1
"V",2022,"08",15.2
"V",2022,"09",9.6
"V",2022,"10",10.3
"V",2022,"11",2.6
"V",2022,"12",-0.8
"V",2023,"01",-2.3
"V",2023,"02",-0.8
"V",2023,"03",2
"V",2023,"04",3.1
"V",2023,"05",9.2
"V",2023,"06",14.8
"V",2023,"07",15.6
"V",2023,"08",15.2
"V",2023,"09",14
"V",2023,"10",9.9
"V",2023,"11",0.8
"V",2023,"12",0.3
"V",2024,"01",-1.4
"V",2024,"02",2.4
"V",2024,"03",3.4
"V",2024,"04",5.4
"V",2024,"05",9.5
"V",2024,"06",13.6
"V",2024,"07",16.2
"V",2024,"08",17.1
"V",2024,"09",10.3
"V",2024,"10",8.7
"V",2024,"11",2.6
"V",2024,"12",-1.2
"V",2025,"01",-0.7
"V",2025,"02",0.3
"V",2025,"03",2.8
"V",2025,"04",6.6
"V",2025,"05",8.7
"V",2025,"06",16.7
"V",2025,"07",13.7
"V",2025,"08",15.2
"V",2025,"09",11.7
"V",2025,"10",5.3
"V",2025,"11",1.5
"V",2025,"12",-0.4
"W",1850,"01",-5.2
"W",1850,"02",3.4
"W",1850,"03",1.6
"W",1850,"04",9.8
"W",1850,"05",14
"W",1850,"06",17.5
"W",1850,"07",17.9
"W",1850,"08",19.2
"W",1850,"09",12.4
"W",1850,"10",8.5
"W",1850,"11",5.3
"W",1850,"12",0.8
"W",1851,"01",-1
"W",1851,"02",0.5
"W",1851,"03",4.4
"W",1851,"04",10
"W",1851,"05",10.6
"W",1851,"06",16.2
"W",1851,"07",16.9
"W",1851,"08",17.5
"W",1851,"09",12.3
"W",1851,"10",11.9
"W",1851,"11",1.2
"W",1851,"12",0.5
"W",1852,"01",1
"W",1852,"02",2.7
"W",1852,"03",1.4
"W",1852,"04",5.9
"W",1852,"05",14.1
"W",1852,"06",18
"W",1852,"07",20
"W",1852,"08",19
"W",1852,"09",15.1
"W",1852,"10",8
"W",1852,"11",6.9
"W",1852,"12",3.1
"W",1853,"01",0.7
"W",1853,"02",-0.5
"W",1853,"03",0.7
"W",1853,"04",6
"W",1853,"05",13.7
"W",1853,"06",17.6
"W",1853,"07",20
"W",1853,"08",19.2
"W",1853,"09",14.8
"W",1853,"10",10.4
"W",1853,"11",2.5
"W",1853,"12",-4.3
"W",1854,"01",-1.4
"W",1854,"02",0
"W",1854,"03",3.3
"W",1854,"04",8.7
"W",1854,"05",15.2
"W",1854,"06",16.5
"W",1854,"07",19.4
"W",1854,"08",17.6
"W",1854,"09",14.3
"W",1854,"10",10
"W",1854,"11",1.9
"W",1854,"12",3
"W",1855,"01",-2.7
"W",1855,"02",-3.5
"W",1855,"03",3.8
"W",1855,"04",7.8
"W",1855,"05",13.6
"W",1855,"06",18.2
"W",1855,"07",19.4
"W",1855,"08",19.7
"W",1855,"09",14.4
"W",1855,"10",12.9
"W",1855,"11",3.8
"W",1855,"12",-5.7
"W",1856,"01",-0.1
"W",1856,"02",2.4
"W",1856,"03",1.5
"W",1856,"04",11.2
"W",1856,"05",14.3
"W",1856,"06",19.2
"W",1856,"07",17.3
"W",1856,"08",20.2
"W",1856,"09",14
"W",1856,"10",10.5
"W",1856,"11",0.3
"W",1856,"12",-1.4
"W",1857,"01",-1.9
"W",1857,"02",-3.1
"W",1857,"03",2.9
"W",1857,"04",9.5
"W",1857,"05",14
"W",1857,"06",17.6
"W",1857,"07",21
"W",1857,"08",20.5
"W",1857,"09",16
"W",1857,"10",13
"W",1857,"11",2.1
"W",1857,"12",1
"W",1858,"01",-3.7
"W",1858,"02",-6.9
"W",1858,"03",1.9
"W",1858,"04",8.4
"W",1858,"05",12.9
"W",1858,"06",19.8
"W",1858,"07",19
"W",1858,"08",17.8
"W",1858,"09",16.9
"W",1858,"10",11.4
"W",1858,"11",-0.8
"W",1858,"12",0.5
"W",1859,"01",-0.9
"W",1859,"02",2.7
"W",1859,"03",6.9
"W",1859,"04",9.3
"W",1859,"05",14.4
"W",1859,"06",18
"W",1859,"07",22.9
"W",1859,"08",21.4
"W",1859,"09",14.3
"W",1859,"10",11.2
"W",1859,"11",2.8
"W",1859,"12",-3.3
"W",1860,"01",0.6
"W",1860,"02",-0.9
"W",1860,"03",1.9
"W",1860,"04",8.7
"W",1860,"05",15
"W",1860,"06",18.1
"W",1860,"07",16.8
"W",1860,"08",18.7
"W",1860,"09",15.4
"W",1860,"10",8.5
"W",1860,"11",1.7
"W",1860,"12",-1.2
"W",1861,"01",-4.6
"W",1861,"02",2.6
"W",1861,"03",4.9
"W",1861,"04",6.7
"W",1861,"05",11.7
"W",1861,"06",18.7
"W",1861,"07",19.7
"W",1861,"08",20.9
"W",1861,"09",16
"W",1861,"10",10.5
"W",1861,"11",3.8
"W",1861,"12",-1.7
"W",1862,"01",-3.1
"W",1862,"02",-0.6
"W",1862,"03",6.6
"W",1862,"04",12
"W",1862,"05",15.7
"W",1862,"06",17.3
"W",1862,"07",19.8
"W",1862,"08",18.1
"W",1862,"09",16.2
"W",1862,"10",11.8
"W",1862,"11",3.7
"W",1862,"12",-0.6
"W",1863,"01",2.8
"W",1863,"02",2.7
"W",1863,"03",6.2
"W",1863,"04",8.8
"W",1863,"05",15.6
"W",1863,"06",17.7
"W",1863,"07",18.9
"W",1863,"08",21.1
"W",1863,"09",16
"W",1863,"10",11.9
"W",1863,"11",5
"W",1863,"12",2
"W",1864,"01",-6.7
"W",1864,"02",-0.3
"W",1864,"03",5.5
"W",1864,"04",6
"W",1864,"05",11.4
"W",1864,"06",17.6
"W",1864,"07",17.5
"W",1864,"08",16.5
"W",1864,"09",15.1
"W",1864,"10",8.1
"W",1864,"11",2.7
"W",1864,"12",-3.8
"W",1865,"01",-0.3
"W",1865,"02",-4.6
"W",1865,"03",-0.3
"W",1865,"04",11.3
"W",1865,"05",17.8
"W",1865,"06",15.8
"W",1865,"07",21.9
"W",1865,"08",18.7
"W",1865,"09",15.9
"W",1865,"10",10.2
"W",1865,"11",5.2
"W",1865,"12",-0.2
"W",1866,"01",1.1
"W",1866,"02",3.6
"W",1866,"03",4.7
"W",1866,"04",11.5
"W",1866,"05",12
"W",1866,"06",19.9
"W",1866,"07",18.6
"W",1866,"08",17
"W",1866,"09",17.2
"W",1866,"10",7.8
"W",1866,"11",4.6
"W",1866,"12",-0.3
"W",1867,"01",-0.5
"W",1867,"02",4.3
"W",1867,"03",2.8
"W",1867,"04",9.7
"W",1867,"05",13.9
"W",1867,"06",17.3
"W",1867,"07",18.3
"W",1867,"08",19.9
"W",1867,"09",16.4
"W",1867,"10",9.1
"W",1867,"11",2.2
"W",1867,"12",-1.9
"W",1868,"01",-1.5
"W",1868,"02",3.9
"W",1868,"03",4.3
"W",1868,"04",8.9
"W",1868,"05",18.2
"W",1868,"06",19.4
"W",1868,"07",19.9
"W",1868,"08",20.1
"W",1868,"09",17.8
"W",1868,"10",11.9
"W",1868,"11",3.2
"W",1868,"12",3.6
"W",1869,"01",-2.2
"W",1869,"02",5.1
"W",1869,"03",2.9
"W",1869,"04",11.9
"W",1869,"05",17
"W",1869,"06",15.6
"W",1869,"07",21.1
"W",1869,"08",17.9
"W",1869,"09",16.6
"W",1869,"10",7.4
"W",1869,"11",4.5
"W",1869,"12",1.1
"W",1870,"01",-1.3
"W",1870,"02",-4.6
"W",1870,"03",1.3
"W",1870,"04",8.4
"W",1870,"05",15.7
"W",1870,"06",17.3
"W",1870,"07",20.5
"W",1870,"08",17.5
"W",1870,"09",13.4
"W",1870,"10",9.2
"W",1870,"11",5.3
"W",1870,"12",-4.2
"W",1871,"01",-4.4
"W",1871,"02",-1
"W",1871,"03",4.4
"W",1871,"04",8.9
"W",1871,"05",10.8
"W",1871,"06",14.9
"W",1871,"07",19.8
"W",1871,"08",19.3
"W",1871,"09",15.5
"W",1871,"10",7.3
"W",1871,"11",2.3
"W",1871,"12",-6.9
"W",1872,"01",-1.6
"W",1872,"02",0.3
"W",1872,"03",6.1
"W",1872,"04",11.6
"W",1872,"05",16.4
"W",1872,"06",17.1
"W",1872,"07",20
"W",1872,"08",17.7
"W",1872,"09",16
"W",1872,"10",12.3
"W",1872,"11",5.9
"W",1872,"12",3.3
"W",1873,"01",1
"W",1873,"02",0.1
"W",1873,"03",6.6
"W",1873,"04",8.3
"W",1873,"05",11.1
"W",1873,"06",17.1
"W",1873,"07",21.2
"W",1873,"08",20.8
"W",1873,"09",13.8
"W",1873,"10",11.8
"W",1873,"11",5.1
"W",1873,"12",1.1
"W",1874,"01",-1.1
"W",1874,"02",-0.1
"W",1874,"03",3.5
"W",1874,"04",10.8
"W",1874,"05",10.1
"W",1874,"06",17.9
"W",1874,"07",22.1
"W",1874,"08",17.6
"W",1874,"09",16.9
"W",1874,"10",10
"W",1874,"11",0.8
"W",1874,"12",-1.2
"W",1875,"01",-0.3
"W",1875,"02",-4.8
"W",1875,"03",-0.2
"W",1875,"04",8.3
"W",1875,"05",15.2
"W",1875,"06",20.1
"W",1875,"07",19.4
"W",1875,"08",19.9
"W",1875,"09",13.8
"W",1875,"10",7.4
"W",1875,"11",2.7
"W",1875,"12",-2.1
"W",1876,"01",-5
"W",1876,"02",-0.4
"W",1876,"03",5.2
"W",1876,"04",11.5
"W",1876,"05",10.2
"W",1876,"06",18.1
"W",1876,"07",19.4
"W",1876,"08",19.4
"W",1876,"09",13.9
"W",1876,"10",10.7
"W",1876,"11",0.1
"W",1876,"12",1.9
"W",1877,"01",1.1
"W",1877,"02",2.5
"W",1877,"03",3.2
"W",1877,"04",7.4
"W",1877,"05",11.4
"W",1877,"06",19.5
"W",1877,"07",19
"W",1877,"08",20.7
"W",1877,"09",12.2
"W",1877,"10",7.5
"W",1877,"11",4.6
"W",1877,"12",-0.3
"W",1878,"01",-1.8
"W",1878,"02",2.6
"W",1878,"03",4.2
"W",1878,"04",9.9
"W",1878,"05",14.1
"W",1878,"06",17.4
"W",1878,"07",18.2
"W",1878,"08",18.7
"W",1878,"09",15.9
"W",1878,"10",10.6
"W",1878,"11",3.6
"W",1878,"12",-2
"W",1879,"01",-2.3
"W",1879,"02",1.3
"W",1879,"03",3
"W",1879,"04",8.4
"W",1879,"05",12
"W",1879,"06",18.1
"W",1879,"07",17
"W",1879,"08",19.6
"W",1879,"09",15.8
"W",1879,"10",8.4
"W",1879,"11",0.7
"W",1879,"12",-7.4
"W",1880,"01",-2.4
"W",1880,"02",-1.8
"W",1880,"03",3.4
"W",1880,"04",11.2
"W",1880,"05",12.3
"W",1880,"06",17.1
"W",1880,"07",20.8
"W",1880,"08",17.4
"W",1880,"09",15.2
"W",1880,"10",9.4
"W",1880,"11",4.8
"W",1880,"12",3.8
"W",1881,"01",-5
"W",1881,"02",-0.7
"W",1881,"03",3.9
"W",1881,"04",6.4
"W",1881,"05",13.2
"W",1881,"06",16.8
"W",1881,"07",21
"W",1881,"08",19.2
"W",1881,"09",13
"W",1881,"10",6.3
"W",1881,"11",2.8
"W",1881,"12",0.7
"W",1882,"01",0.3
"W",1882,"02",1.7
"W",1882,"03",8.8
"W",1882,"04",9.1
"W",1882,"05",14.5
"W",1882,"06",15.8
"W",1882,"07",19.7
"W",1882,"08",16.6
"W",1882,"09",14.9
"W",1882,"10",10.2
"W",1882,"11",4.5
"W",1882,"12",1.2
"W",1883,"01",-1.9
"W",1883,"02",1.3
"W",1883,"03",-0.2
"W",1883,"04",6.9
"W",1883,"05",14.4
"W",1883,"06",17.7
"W",1883,"07",19
"W",1883,"08",18.3
"W",1883,"09",14.7
"W",1883,"10",9.6
"W",1883,"11",3.5
"W",1883,"12",0.6
"W",1884,"01",2.2
"W",1884,"02",1.8
"W",1884,"03",5.2
"W",1884,"04",7.4
"W",1884,"05",14.9
"W",1884,"06",14.5
"W",1884,"07",20
"W",1884,"08",18.2
"W",1884,"09",15
"W",1884,"10",8.8
"W",1884,"11",2
"W",1884,"12",1.7
"W",1885,"01",-3.9
"W",1885,"02",1.6
"W",1885,"03",4.7
"W",1885,"04",11.5
"W",1885,"05",12.3
"W",1885,"06",19
"W",1885,"07",20.1
"W",1885,"08",17.3
"W",1885,"09",15
"W",1885,"10",9.4
"W",1885,"11",4.1
"W",1885,"12",-1
"W",1886,"01",-1.9
"W",1886,"02",-2.2
"W",1886,"03",0.6
"W",1886,"04",10.5
"W",1886,"05",14.1
"W",1886,"06",16
"W",1886,"07",19.2
"W",1886,"08",19.2
"W",1886,"09",16.7
"W",1886,"10",10.9
"W",1886,"11",4.9
"W",1886,"12",1.1
"W",1887,"01",-4
"W",1887,"02",-1.9
"W",1887,"03",2
"W",1887,"04",9.2
"W",1887,"05",12.3
"W",1887,"06",16.8
